airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,Economy,25.83,49,4426
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,24.5,44,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,24.5,46,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,24.5,48,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,24.5,49,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,4,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,6,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,7,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,9,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,11,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,13,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,14,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,16,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,18,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,20,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,21,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,23,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,25,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,27,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,28,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,30,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,32,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,34,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,35,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,37,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,39,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,41,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,42,40447
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,24.5,44,6662
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,24.5,46,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,24.5,48,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,6,10921
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,7,10921
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,9,17536
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,11,11341
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,13,10921
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,14,8853
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,16,7187
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,18,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,20,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,21,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,23,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,25,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,27,6137
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,28,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,30,6242
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,32,6242
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,34,7187
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,35,7187
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,37,7607
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,39,6137
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,41,5927
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,42,5927
Air_India,AI-415,Delhi,Evening,one,Late_Night,Bangalore,Business,8.0,46,45371
Air_India,AI-415,Delhi,Evening,one,Late_Night,Bangalore,Business,8.0,49,45371
Air_India,AI-415,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.0,46,5623
Air_India,AI-415,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.0,49,5623
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,1,53771
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,5,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,8,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,12,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,15,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,19,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,22,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,26,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,29,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,33,64094
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,36,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,40,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,43,45371
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,1,12811
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,3,12391
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,5,12391
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,8,12391
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,10,12391
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,12,12391
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,15,5623
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,17,22381
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,19,9298
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,22,10138
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,24,7618
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,26,6883
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,29,7618
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,31,6463
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,33,7618
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,36,8038
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,38,10138
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,40,7618
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,43,9298
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Bangalore,Business,20.5,45,56590
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Bangalore,Economy,20.5,45,6314
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Chennai,Business,20.67,45,51595
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Chennai,Economy,20.67,45,4229
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,3,43308
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,10,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,17,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,24,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,31,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,20.5,38,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Business,22.5,45,51707
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,3,21611
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,10,21611
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,17,6638
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,24,6197
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,31,6197
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,20.5,38,5798
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,Economy,22.5,45,4789
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Mumbai,Business,20.83,45,45883
Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Mumbai,Economy,20.83,45,4363
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Bangalore,Business,24.25,45,56590
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,24.25,45,6314
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Kolkata,Business,27.17,45,51707
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,27.17,45,5314
Air_India,AI-420,Hyderabad,Afternoon,one,Evening,Mumbai,Business,26.25,45,45883
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Bangalore,Business,16.92,45,56590
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Bangalore,Economy,16.92,45,5894
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Chennai,Business,16.92,45,51595
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Chennai,Economy,16.92,45,4229
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Kolkata,Business,17.0,45,51707
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Kolkata,Business,19.08,45,39948
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,17.0,45,4789
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,19.08,45,4368
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Mumbai,Business,18.17,45,45883
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Mumbai,Business,19.25,45,45883
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Mumbai,Economy,17.67,45,6047
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Mumbai,Economy,18.17,45,4363
Air_India,AI-420,Hyderabad,Afternoon,one,Morning,Mumbai,Economy,19.25,45,4363
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Bangalore,Business,28.08,45,56590
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Bangalore,Economy,28.08,45,6314
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Chennai,Business,31.58,45,51595
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Delhi,Business,5.0,45,24122
Air_India,AI-420,Hyderabad,Afternoon,one,Night,Delhi,Economy,5.0,45,2276
Air_India,AI-420,Hyderabad,Afternoon,two_or_more,Evening,Chennai,Economy,27.67,17,10570
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,30.42,46,47408
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,6,19343
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,13,18135
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,20,4874
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,34,4874
Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,41,4874
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.75,46,52522
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,4,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,6,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,11,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,13,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,18,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,20,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,25,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,27,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,32,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,34,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,39,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,41,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.75,46,5421
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,4,17715
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,6,21285
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,11,21285
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,13,21705
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,18,5071
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,20,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,25,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,27,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,32,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,34,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,39,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,41,4728
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,11.08,46,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,11.08,48,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,4,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,11,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,18,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,25,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,32,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,39,47657
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,11.08,46,4839
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,11.08,48,4839
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,4,23385
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,11,21285
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,18,6414
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,25,6414
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,32,4524
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,39,4524
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,4,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,6,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,11,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,13,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,18,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,20,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,25,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,27,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,32,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,34,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,39,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Business,12.58,41,39859
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,6,20445
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,13,20445
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,18,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,20,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,25,5301
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,27,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,32,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,34,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,39,5026
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,41,5026
Air_India,AI-423,Delhi,Early_Morning,one,Morning,Kolkata,Business,5.08,46,27976
Air_India,AI-423,Delhi,Early_Morning,one,Morning,Kolkata,Business,5.08,48,27976
Air_India,AI-423,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.08,46,2482
Air_India,AI-423,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.08,48,2482
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,4,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,6,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,11,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,13,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,18,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,20,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,25,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,27,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,32,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,34,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,39,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16.0,41,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,4,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,6,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,11,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,13,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,18,17812
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,20,8781
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,25,9516
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,27,8781
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,32,5946
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,34,5946
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,39,6471
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,41,5624
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,6,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,13,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,20,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,27,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,34,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,41,47657
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,6,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,13,21285
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,20,6414
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,27,6414
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,34,4524
Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Economy,18.33,41,4524
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.25,46,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.25,48,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,4,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,6,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,11,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,13,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,18,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,20,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,25,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,27,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,32,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,34,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,39,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,41,47408
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.25,46,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.25,48,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,4,23385
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,6,22965
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,11,23385
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,13,22965
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,18,5674
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,20,4729
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,25,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,27,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,32,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,34,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,39,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Economy,16.42,41,3994
Air_India,AI-423,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,4,17610
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,14.5,46,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,14.5,48,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,6,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,11,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,13,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,18,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,20,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,25,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,27,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,32,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,34,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,39,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,41,59033
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.5,46,4939
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,4,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,6,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,11,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,13,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,18,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,20,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,25,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,27,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,32,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,34,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,39,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Business,7.67,41,27976
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,4,15720
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,6,15720
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,11,15720
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,13,15720
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,18,2482
Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,20,2482
